Chr	start	end	coverage	missing	twoOrMore	pi(A)	pi(C)	pi(G)	pi(T)	theta_MLE	theta_C95_l	theta_C95_u	LL
4	116000000	116999999	4.777883	0.056632	0.861048	0.328776094	0.168329761	0.169630763	0.333263383	0.00183603766	0.00167085523	0.00200122008	-1476086
4	117000000	117999999	4.736655	0.057652	0.860493	0.331023381	0.169819793	0.169226896	0.329929929	0.00317244968	0.00297374123	0.00337115812	-1479583.34
4	118000000	118999999	4.610892	0.066445	0.845541	0.332073226	0.174224738	0.174203514	0.319498522	0.00220194465	0.00202361399	0.0023802753	-1469105.21
4	119000000	119999999	3.682281	0.19529	0.697488	0.311591661	0.188460799	0.186369928	0.313577612	0.00298189788	0.0027605079	0.00320328786	-1273421.04
4	120000000	120999999	4.279346	0.126159	0.779346	0.316994297	0.182145768	0.184220894	0.316639041	0.00342123102	0.00320570121	0.00363676083	-1393767.61
4	121000000	121999999	4.664635	0.064404	0.848828	0.32472705	0.18420011	0.179402449	0.311670391	0.00325978823	0.00305939962	0.00346017684	-1491947.32
4	122000000	122999999	4.568368	0.057143	0.851722	0.313972263	0.191198268	0.184774285	0.310055184	0.00291776242	0.0027214534	0.00311407145	-1506539.65
4	123000000	123999999	4.384579	0.083868	0.821949	0.29945192	0.180698846	0.190684318	0.329164916	0.0020116956	0.0018300114	0.00219337981	-1454466.23
4	124000000	124999999	4.614233	0.061215	0.848094	0.302829275	0.183598527	0.1910233	0.322548897	0.00300172396	0.00280432597	0.00319912195	-1502805.53
4	125000000	125999999	4.651024	0.059737	0.854991	0.32169027	0.177279707	0.177177346	0.323852677	0.00241194229	0.0022297624	0.00259412218	-1485937.25
4	126000000	126999999	4.654005	0.056727	0.856402	0.326481995	0.171865922	0.176967449	0.324684634	0.00253882569	0.00235362216	0.00272402922	-1484523.66
4	127000000	127999999	4.646406	0.071857	0.842364	0.334545062	0.175501226	0.172475904	0.317477808	0.00300687123	0.00281100502	0.00320273745	-1464982.42
4	128000000	128999999	4.390326	0.083066	0.820852	0.321953893	0.188210629	0.185345911	0.304489568	0.00266712958	0.00246806826	0.0028661909	-1460008.76
4	129000000	129999999	4.313718	0.079303	0.816353	0.294338953	0.191741776	0.199597066	0.314322205	0.00310208869	0.00289239468	0.0033117827	-1478421.76
4	130000000	130999999	4.497372	0.072033	0.837692	0.311933067	0.177421484	0.182202975	0.328442475	0.00270804092	0.00251701401	0.00289906783	-1468426.46
4	131000000	131999999	4.731204	0.048272	0.868839	0.326040762	0.172418826	0.170450073	0.331090339	0.0027822579	0.00259153792	0.00297297788	-1495678.44
4	132000000	132999999	3.747628	0.179293	0.707108	0.328424882	0.170046935	0.169376133	0.33215205	0.00252537384	0.00231297434	0.00273777334	-1268418.02
4	133000000	133999999	4.735946	0.063256	0.851746	0.335763671	0.171879208	0.169377112	0.322980009	0.00239446534	0.00221335028	0.00257558039	-1472440.47
4	134000000	134999999	4.740616	0.056155	0.858123	0.324452376	0.170775431	0.17154547	0.333226723	0.00283788711	0.00264683694	0.00302893727	-1483675.67
4	135000000	135999999	4.717305	0.062184	0.854101	0.335781851	0.170696079	0.169547917	0.323974153	0.00282623007	0.00263565172	0.00301680842	-1472599.12
4	136000000	136999999	4.744712	0.060929	0.859609	0.330309387	0.168033094	0.168210904	0.333446616	0.00200655401	0.00183391648	0.00217919155	-1468956.8
4	137000000	137999999	4.732218	0.048041	0.868713	0.329674919	0.174525132	0.17171558	0.324084369	0.00234766488	0.00217065563	0.00252467413	-1497387.97
4	138000000	138999999	4.741861	0.05837	0.859236	0.327804334	0.175433807	0.17392882	0.322833038	0.0029723211	0.00277854631	0.00316609589	-1489753.5
4	139000000	139999999	4.358574	0.066277	0.836501	0.31552851	0.19727851	0.189288737	0.297904244	0.00252275796	0.00233112038	0.00271439553	-1490816.27
4	140000000	140999999	4.32052	0.066789	0.828569	0.293497995	0.204628598	0.204329222	0.297544186	0.00350976891	0.00329481428	0.00372472355	-1508290.47
4	141000000	141999999	4.306018	0.082344	0.821901	0.303269673	0.198726459	0.194089678	0.303914191	0.00268478223	0.00248854215	0.00288102231	-1472223.25
4	142000000	142999999	4.523457	0.068466	0.840668	0.30959488	0.183363483	0.185693811	0.321347827	0.00295255365	0.00275485786	0.00315024944	-1483953.56
4	143000000	143999999	4.690564	0.061358	0.854127	0.331705497	0.184675646	0.178938348	0.304680509	0.00212255517	0.00194576585	0.00229934448	-1494165.7
4	144000000	144999999	3.759228	0.160729	0.718635	0.304843496	0.186866354	0.190263627	0.318026523	0.00240714247	0.00219880495	0.00261547998	-1324440.3
4	145000000	145999999	4.387804	0.08785	0.812942	0.325629997	0.184821192	0.18283685	0.306711961	0.00246762501	0.00227511888	0.00266013115	-1449111.65
4	146000000	146999999	4.33566	0.078015	0.822116	0.30112133	0.196296139	0.195020163	0.307562369	0.00249927444	0.00230743671	0.00269111218	-1479505.37
4	147000000	147999999	4.459579	0.068482	0.840916	0.314777115	0.188013693	0.189499517	0.307709674	0.00250002549	0.00231263682	0.00268741416	-1487440.93
4	148000000	148999999	4.351152	0.072163	0.827279	0.301409981	0.194974274	0.196270547	0.307345199	0.00254478211	0.00235061836	0.00273894586	-1487147.06
4	149000000	149999999	4.55987	0.061288	0.848618	0.310599142	0.188852677	0.187990708	0.312557473	0.00276243329	0.00256998031	0.00295488627	-1503194.31
4	150000000	150999999	4.565437	0.072262	0.84003	0.330035098	0.182829751	0.177682841	0.30945231	0.00150022246	0.00133551786	0.00166492706	-1468954.75
4	151000000	151999999	4.560963	0.063513	0.843462	0.331898376	0.188261593	0.181930631	0.2979094	0.0025050457	0.00231505803	0.00269503338	-1490975.85
4	152000000	152999999	4.312688	0.066567	0.832061	0.293031253	0.202980893	0.204874093	0.299113761	0.0022568477	0.0020669276	0.00244676781	-1506295.42
4	153000000	153999999	4.394141	0.059543	0.842572	0.303023448	0.200683624	0.198533277	0.297759651	0.00226746054	0.00208050511	0.00245441597	-1511532.47
4	154000000	154999999	4.336024	0.06064	0.833344	0.281409466	0.199225884	0.210298099	0.309066551	0.00360323399	0.00338635224	0.00382011575	-1519226.71
4	155000000	155999999	4.432159	0.060807	0.843593	0.311003773	0.188527784	0.189424266	0.311044177	0.002449164	0.00226419749	0.00263413051	-1495211.65
4	156000000	156999999	4.515111	0.056572	0.85138	0.315730362	0.181158398	0.184741934	0.318369306	0.00301507734	0.00281736659	0.0032127881	-1497149.29
4	157000000	157999999	4.778149	0.056332	0.860646	0.328511573	0.178075209	0.177447321	0.315965897	0.00214450214	0.00196984545	0.00231915883	-1495831.65
4	158000000	158999999	4.765735	0.061382	0.856994	0.321799228	0.174337506	0.175431244	0.328432022	0.002328803	0.00215069336	0.00250691265	-1485046.87
4	159000000	159999999	4.295878	0.085591	0.812775	0.307396442	0.19153727	0.1907594	0.310306888	0.00323781839	0.00302775746	0.00344787933	-1461367.62
4	160000000	160999999	4.396257	0.075531	0.82899	0.295654306	0.180989921	0.192560051	0.330795722	0.0033099196	0.0031010888	0.0035187504	-1471449.14
4	161000000	161999999	4.580891	0.075837	0.837654	0.323146279	0.172521448	0.171266426	0.333065848	0.00234894409	0.00216698325	0.00253090492	-1449574.66
4	162000000	162999999	4.70066	0.056492	0.860213	0.334149391	0.170029304	0.168996282	0.326825024	0.00219328272	0.0020166216	0.00236994383	-1474828.65
4	163000000	163999999	4.672927	0.055636	0.857906	0.327615213	0.176452892	0.175352289	0.320579606	0.00286529818	0.00267364694	0.00305694943	-1490532.16
4	164000000	164999999	4.534978	0.069046	0.841301	0.32471548	0.181352637	0.180518787	0.313413096	0.00305944939	0.00285865597	0.00326024281	-1479191.26
4	165000000	165999999	4.210128	0.104642	0.794868	0.325238621	0.187349642	0.186330994	0.301080743	0.00333785495	0.00312315126	0.00355255863	-1422862.84
4	166000000	166999999	4.414302	0.075419	0.825339	0.301984088	0.184025446	0.190216913	0.323773553	0.00226585616	0.00207904929	0.00245266304	-1471626.19
4	167000000	167999999	4.484914	0.083492	0.828229	0.328660107	0.172259852	0.173062818	0.326017222	0.00233076253	0.00214862231	0.00251290275	-1435602.97
4	168000000	168999999	4.562778	0.074001	0.837113	0.323763129	0.179076077	0.173246454	0.32391434	0.00232165928	0.00213883473	0.00250448384	-1459076.99
4	169000000	169999999	4.487575	0.057766	0.844661	0.315210418	0.194530034	0.190659396	0.299600152	0.00259250333	0.00239953408	0.00278547258	-1509192.96
4	170000000	170999999	4.363618	0.07417	0.826852	0.310633796	0.195915937	0.194047943	0.299402324	0.00326672827	0.00305713161	0.00347632494	-1486132.43
4	171000000	171999999	4.454024	0.082435	0.826569	0.313388976	0.178336294	0.182056042	0.326218687	0.00198323123	0.00180662662	0.00215983583	-1449115.85
4	172000000	172999999	4.758025	0.050049	0.865833	0.32622194	0.17450485	0.173312115	0.325961095	0.00159410715	0.00143108041	0.0017571339	-1495275.6
4	173000000	173999999	4.622815	0.058896	0.851119	0.314136077	0.182265546	0.182791147	0.32080723	0.00230828139	0.0021246025	0.00249196028	-1496143.19
4	174000000	174999999	4.485629	0.064728	0.841126	0.303834537	0.186734029	0.194491619	0.314939816	0.00251608677	0.00232814202	0.00270403151	-1495460.25
4	175000000	175999999	4.699179	0.056682	0.857842	0.319668044	0.178715461	0.179565303	0.322051192	0.00236092494	0.00218016113	0.00254168875	-1496647.64
4	176000000	176999999	4.75193	0.055009	0.860448	0.327636744	0.179949867	0.17627004	0.316143349	0.0021027471	0.00192717344	0.00227832076	-1496451.78
4	177000000	177999999	4.690505	0.054069	0.860649	0.321481966	0.181299706	0.182200284	0.315018044	0.00212384128	0.00194739292	0.00230028964	-1502622.18
4	178000000	178999999	4.550027	0.063864	0.84644	0.313106125	0.182618813	0.18200772	0.322267341	0.00290464069	0.00270846654	0.00310081484	-1486056.42
4	179000000	179999999	4.655772	0.055846	0.858716	0.334090674	0.171969065	0.175184451	0.31875581	0.00281749731	0.00262527658	0.00300971805	-1483682.41
4	180000000	180999999	4.649619	0.058978	0.854984	0.32470586	0.177884772	0.174111482	0.323297886	0.00252352028	0.00233925864	0.00270778193	-1484444.25
4	181000000	181999999	4.519199	0.055564	0.852161	0.312993058	0.17724381	0.181471942	0.328291189	0.0030159339	0.00281852963	0.00321333818	-1490193.05
4	182000000	182999999	4.439902	0.063068	0.84522	0.306093604	0.19041191	0.188429042	0.315065444	0.00255700505	0.00236893027	0.00274507983	-1493735.84
4	183000000	183999999	4.302431	0.073125	0.826022	0.300562347	0.198245016	0.200220998	0.300971639	0.00340149707	0.00318948505	0.0036135091	-1492210.94
4	184000000	184999999	4.238461	0.075796	0.817813	0.281381978	0.205229091	0.212355887	0.301033044	0.0035134835	0.00329598404	0.00373098295	-1494660.97
4	185000000	185999999	4.143201	0.075694	0.810004	0.29056015	0.218689434	0.213958195	0.276792221	0.00345860864	0.00324071031	0.00367650697	-1501792.96
4	186000000	186999999	4.471405	0.065403	0.83406	0.295988748	0.199770991	0.202782157	0.301458105	0.00328909665	0.00308324999	0.0034949433	-1511386.68
4	187000000	187999999	4.195762	0.099035	0.797996	0.2949132	0.204851503	0.203004001	0.297231295	0.00284470927	0.00264043883	0.00304897972	-1453699.35
4	188000000	188999999	4.731165	0.062614	0.84964	0.310826736	0.19250398	0.193405761	0.303263523	0.00268790179	0.00249761902	0.00287818455	-1516578.72
4	189000000	189999999	4.521769	0.079966	0.822355	0.299930004	0.194540836	0.195392652	0.310136508	0.00376586292	0.00354886362	0.00398286221	-1486633
4	190000000	190999999	4.944814	0.188682	0.719651	0.307896124	0.200487993	0.196216259	0.295399624	0.0118213915	0.0114656717	0.0121771114	-1405093.22
4	191000000	191154276	0.714617214	0.929717327	0.0575263973	0.263269454	0.212023541	0.223788711	0.300918293	0.00973957475	0.00689298024	0.0125861693	-21788.805
5	0	999999	2.955311	0.235847	0.607161	0.245331311	0.248581293	0.252982096	0.253105299	0.00382527161	0.00355572911	0.00409481411	-1234731.48
5	1000000	1999999	2.88674	0.169328	0.650285	0.236927049	0.263590621	0.260892142	0.238590188	0.00380837877	0.00354556295	0.00407119459	-1322235.27
5	2000000	2999999	4.036241	0.071981	0.80098	0.274135301	0.22213744	0.222474749	0.281252509	0.0037550206	0.00353324224	0.00397679897	-1501726.01
5	3000000	3999999	4.082831	0.076703	0.806806	0.277752556	0.21826434	0.216194913	0.287788191	0.00340786763	0.00319245018	0.00362328509	-1493780.14
5	4000000	4999999	4.365152	0.065818	0.835283	0.306020898	0.198188362	0.198184907	0.297605833	0.00253113107	0.00234099447	0.00272126766	-1496783.17
5	5000000	5999999	4.271715	0.059493	0.831953	0.285585857	0.206624201	0.208240853	0.299549088	0.00307402844	0.00287120451	0.00327685236	-1516283.4
5	6000000	6999999	4.117101	0.067754	0.81514	0.282977633	0.217900706	0.217042807	0.282078854	0.0034469957	0.00323229787	0.00366169353	-1510026.35
5	7000000	7999999	4.154338	0.091714	0.80268	0.292854976	0.196279837	0.20316647	0.307698717	0.00307754968	0.00287058233	0.00328451704	-1456685.81
5	8000000	8999999	4.432662	0.071625	0.832967	0.310953949	0.190268679	0.190401449	0.308375923	0.00330760904	0.0031012669	0.00351395118	-1486582.58
5	9000000	9999999	4.41697	0.058487	0.844382	0.311953923	0.203846058	0.196877946	0.287322073	0.00288111975	0.00268707575	0.00307516374	-1517059.25
5	10000000	10999999	4.036227	0.075776	0.806398	0.283562452	0.217050328	0.219160842	0.280226378	0.00334791399	0.00313008754	0.00356574043	-1496445.32
5	11000000	11999999	4.385992	0.053089	0.848264	0.312013777	0.195331893	0.190971353	0.301682977	0.00221929861	0.00203914502	0.0023994522	-1507764.8
5	12000000	12999999	4.578876	0.06827	0.84509	0.325380448	0.175202751	0.176831276	0.322585525	0.00260832148	0.00241699887	0.0027996441	-1468867.69
5	13000000	13999999	4.444271	0.058548	0.845445	0.32443669	0.193807011	0.183705922	0.298050376	0.00331122624	0.00310614544	0.00351630703	-1499197.99
5	14000000	14999999	4.237214	0.058581	0.831747	0.27832018	0.210416272	0.216499716	0.294763832	0.00303091061	0.00282669192	0.0032351293	-1526468.8
5	15000000	15999999	4.425316	0.068475	0.837615	0.300085929	0.190134006	0.198530662	0.311249403	0.00252312599	0.00233446049	0.00271179148	-1494811.04
5	16000000	16999999	4.095506	0.080338	0.808184	0.305186652	0.210659572	0.203038182	0.281115594	0.00267632071	0.00247241131	0.00288023011	-1479520.53
5	17000000	17999999	3.8754	0.153225	0.747229	0.287914667	0.195385433	0.203472337	0.313227562	0.00280156744	0.00258804197	0.00301509292	-1356970.99
5	18000000	18999999	4.572298	0.062621	0.850283	0.323405716	0.174498235	0.17672427	0.325371779	0.00255413031	0.00236514781	0.00274311282	-1476930.11
5	19000000	19999999	4.595955	0.059699	0.852093	0.33626963	0.173141706	0.173108038	0.317480625	0.00286544816	0.00267254865	0.00305834767	-1476787.45
5	20000000	20999999	3.821413	0.169307	0.719021	0.334702389	0.173606441	0.173764301	0.317926869	0.00319264458	0.00297143313	0.00341385603	-1294315.81
5	21000000	21999999	4.035224	0.175742	0.7171	0.323747317	0.174806874	0.175281092	0.326164717	0.00438789709	0.00414435109	0.00463144308	-1303152.36
5	22000000	22999999	4.25647	0.098625	0.804321	0.328790659	0.176184628	0.173404686	0.321620027	0.00220803741	0.00202217515	0.00239389968	-1409652.73
5	23000000	23999999	4.63493	0.05097	0.861194	0.323711169	0.175076327	0.174973	0.326239504	0.00169045058	0.00152274139	0.00185815977	-1489301.99
5	24000000	24999999	4.654933	0.053666	0.858303	0.322728266	0.174921736	0.172647719	0.329702279	0.00198591616	0.00181072166	0.00216111066	-1485524.5
5	25000000	25999999	4.546781	0.071372	0.840452	0.327215459	0.171971401	0.172034576	0.328778564	0.00227885318	0.00209754168	0.00246016469	-1453034.73
5	26000000	26999999	4.677263	0.057888	0.854007	0.329249059	0.172663757	0.172298338	0.325788845	0.00237195358	0.00218965975	0.00255424741	-1479490.06
5	27000000	27999999	4.817289	0.054554	0.866496	0.333391267	0.170084707	0.17100318	0.325520846	0.00168028936	0.00151916125	0.00184141746	-1484412.73
5	28000000	28999999	4.693131	0.071926	0.843917	0.327026417	0.172932815	0.171466972	0.328573796	0.00250285381	0.0023192094	0.00268649823	-1462285.25
5	29000000	29999999	4.660835	0.064331	0.85109	0.332002677	0.171914087	0.170707248	0.325375988	0.00364748994	0.00343910058	0.0038558793	-1473855.53
5	30000000	30999999	4.61605	0.065623	0.84821	0.327474381	0.176821764	0.174856516	0.320847338	0.00292792893	0.0027347246	0.00312113326	-1475808.49
5	31000000	31999999	4.202592	0.061026	0.830416	0.295662014	0.206785442	0.205497271	0.292055274	0.0032140123	0.00300345498	0.00342456961	-1512709.17
5	32000000	32999999	4.125738	0.079258	0.809189	0.290854399	0.206991729	0.208739551	0.293414321	0.00348822658	0.00326708008	0.00370937309	-1487211.03
5	33000000	33999999	4.328053	0.070911	0.826784	0.310222855	0.196445979	0.195594934	0.297736232	0.0032267178	0.00301987216	0.00343356344	-1492349.81
5	34000000	34999999	3.191158	0.237947	0.633429	0.299981785	0.198419187	0.202464084	0.299134944	0.00385157057	0.00359192897	0.00411121217	-1211796.07
5	35000000	35999999	4.306411	0.074383	0.826792	0.308797562	0.195815851	0.192462037	0.302924549	0.00312661034	0.00292215971	0.00333106097	-1483459.05
5	36000000	36999999	4.49395	0.060417	0.843813	0.308291992	0.193199967	0.191075236	0.307432804	0.00264726349	0.0024553171	0.00283920988	-1505455.44
5	37000000	37999999	4.186831	0.083486	0.806375	0.29552617	0.194718666	0.199552291	0.310202874	0.0037483947	0.00352214823	0.00397464116	-1471139.97
5	38000000	38999999	4.286614	0.062702	0.833823	0.297183826	0.201582148	0.202398	0.298836026	0.00257423086	0.00238124224	0.00276721948	-1505674.09
5	39000000	39999999	4.504425	0.066343	0.843603	0.317856738	0.183859593	0.186565434	0.311718235	0.00256614393	0.00237752488	0.00275476298	-1486700.04
5	40000000	40999999	4.42652	0.069007	0.833416	0.317766557	0.191402135	0.187630768	0.30320054	0.00341105492	0.00320063056	0.00362147929	-1487143.49
5	41000000	41999999	4.491354	0.075198	0.835332	0.312712408	0.186695188	0.184650863	0.315941541	0.00200352875	0.00182752127	0.00217953623	-1473675.66
5	42000000	42999999	4.474031	0.081441	0.825912	0.308145713	0.189632859	0.188611252	0.313610176	0.00280388316	0.00260744442	0.0030003219	-1473435.45
5	43000000	43999999	4.111634	0.101569	0.786245	0.294777958	0.194157402	0.20165904	0.309405599	0.00280029502	0.00259213413	0.00300845591	-1437811.02
5	44000000	44999999	4.514112	0.071576	0.838824	0.315547761	0.178013873	0.181471736	0.324966629	0.00212421273	0.00194542879	0.00230299667	-1467020.07
5	45000000	45999999	4.539626	0.089782	0.82294	0.323122534	0.175674255	0.176773109	0.324430102	0.0031908314	0.00298351106	0.00339815175	-1444033.04
5	46000000	46999999	2.544271	0.615336	0.365833	0.31857336	0.179221648	0.186151319	0.316053673	0.0177382845	0.0171211839	0.018355385	-707786.866
5	49000000	49999999	2.369191	0.516078	0.411842	0.322466538	0.190552998	0.177671801	0.309308663	0.0144949751	0.0139406191	0.0150493311	-817231.94
5	50000000	50999999	4.606666	0.06666	0.848417	0.317182427	0.176904039	0.179024103	0.326889431	0.00202468366	0.001853583	0.00219578433	-1475137.71
5	51000000	51999999	4.48459	0.076462	0.833372	0.327751301	0.173948249	0.173781227	0.324519222	0.00211621183	0.00193790697	0.0022945167	-1447932.8
5	52000000	52999999	4.355952	0.071955	0.82943	0.307825212	0.189172612	0.186696432	0.316305743	0.00311890611	0.00291479861	0.00332301362	-1477733.56
5	53000000	53999999	4.244996	0.070798	0.823077	0.311817713	0.199329856	0.195289198	0.293563233	0.00292134495	0.00271784328	0.00312484662	-1487160.05
5	54000000	54999999	4.240976	0.073799	0.820565	0.309919663	0.201066851	0.193947456	0.29506603	0.00376789413	0.00354876018	0.00398702809	-1485060.54
5	55000000	55999999	4.188025	0.072764	0.818364	0.292806214	0.204136681	0.205156664	0.297900441	0.00302400347	0.00281629885	0.0032317081	-1494370.78
5	56000000	56999999	4.3478	0.069523	0.830328	0.294599573	0.19416238	0.203524452	0.307713595	0.00326214184	0.00305247699	0.00347180669	-1499486.59
5	57000000	57999999	4.295653	0.094587	0.814772	0.308918912	0.187632232	0.187172981	0.316275875	0.00234551792	0.00215781255	0.0025332233	-1440956.4
5	58000000	58999999	4.457036	0.059196	0.846036	0.319246197	0.189873021	0.184773377	0.306107404	0.0028487222	0.00265282882	0.00304461557	-1497692.63
5	59000000	59999999	4.447783	0.069823	0.835705	0.324125184	0.19170292	0.181706476	0.30246542	0.0024537889	0.00226637526	0.00264120253	-1482197.3
5	60000000	60999999	4.40586	0.071234	0.833225	0.296181984	0.191557568	0.198238412	0.314022036	0.0025999758	0.002405978	0.0027939736	-1491355.34
5	61000000	61999999	4.198872	0.079331	0.81261	0.293985185	0.196798969	0.199659151	0.309556696	0.00300620386	0.00279960866	0.00321279906	-1475011.16
5	62000000	62999999	4.403328	0.086503	0.819278	0.31013201	0.180852333	0.185048995	0.323966661	0.00274690135	0.00255148602	0.00294231668	-1448535.42
5	63000000	63999999	4.382181	0.074818	0.829994	0.321856573	0.186788737	0.183915276	0.307439415	0.00290222947	0.00270212527	0.00310233367	-1470998.99
5	64000000	64999999	4.542436	0.067836	0.841146	0.322232966	0.18481613	0.179327651	0.313623253	0.00252206993	0.00233235522	0.00271178464	-1480033.84
5	65000000	65999999	4.31232	0.07347	0.822647	0.293078777	0.189933362	0.20066901	0.316318851	0.00290664383	0.00270559588	0.00310769177	-1484744.5
5	66000000	66999999	4.462681	0.057613	0.849364	0.294693111	0.187986058	0.196921715	0.320399117	0.00253389614	0.00234677382	0.00272101846	-1508100
5	67000000	67999999	4.334335	0.083205	0.822142	0.310183468	0.197904109	0.194689199	0.297223225	0.00296874306	0.00276598223	0.00317150389	-1475332.41
5	68000000	68999999	3.486392	0.225933	0.673665	0.294742802	0.208798008	0.202334159	0.294125031	0.00348432055	0.00324062724	0.00372801387	-1247360.83
5	69000000	69999999	0.057368	0.974751	0.011245	0.310568423	0.181436433	0.172311486	0.335683658	0.0087811972	0.00563286885	0.0119295255	-36530.7685
5	70000000	70999999	1.308988	0.688238	0.253536	0.28891241	0.191445398	0.199431421	0.320210771	0.00424325851	0.00381531606	0.00467120097	-493377.267
5	71000000	71999999	4.390886	0.06086	0.841293	0.296838694	0.20176881	0.204128578	0.297263919	0.00212449878	0.00194168563	0.00230731194	-1515466.31
5	72000000	72999999	4.403056	0.060231	0.839006	0.290406699	0.198713765	0.203358208	0.307521327	0.00216569727	0.00197943822	0.00235195632	-1512073.83
5	73000000	73999999	4.297271	0.058235	0.841081	0.295267525	0.202702669	0.202471303	0.299558503	0.00264591485	0.00245407588	0.00283775383	-1515204.59
5	74000000	74999999	4.367604	0.082807	0.818182	0.313863331	0.193437228	0.189233262	0.30346618	0.00242913537	0.00223375836	0.00262451238	-1467658.11
5	75000000	75999999	4.09833	0.09001	0.804691	0.293915482	0.19617493	0.201945201	0.307964387	0.00337178866	0.00315506938	0.00358850793	-1457561.17
5	76000000	76999999	4.147012	0.080804	0.808297	0.296266474	0.200416193	0.204816751	0.298500582	0.00281471953	0.0026089013	0.00302053777	-1474971.79
5	77000000	77999999	4.349673	0.07021	0.828443	0.311331421	0.198025803	0.19248296	0.298159817	0.00271463467	0.00251790029	0.00291136904	-1487760.48
5	78000000	78999999	4.220722	0.08359	0.813464	0.304713837	0.199547511	0.198991019	0.296747633	0.0036725118	0.00344869175	0.00389633184	-1474535.66
5	79000000	79999999	4.088252	0.086465	0.800472	0.293777079	0.205534969	0.205505062	0.295182891	0.00391468479	0.00368476686	0.00414460272	-1471240.41
5	80000000	80999999	4.354689	0.076515	0.824949	0.307173493	0.191726813	0.192371291	0.308728403	0.00297483119	0.00277100563	0.00317865675	-1479181.69
5	81000000	81999999	4.35451	0.077351	0.825052	0.300828773	0.189375517	0.196250491	0.313545218	0.00281383492	0.00261689198	0.00301077786	-1476559.1
5	82000000	82999999	4.530413	0.069132	0.840819	0.313792132	0.181187781	0.184208636	0.320811451	0.00256437515	0.00237517899	0.00275357132	-1479600.22
5	83000000	83999999	4.566649	0.0709	0.84397	0.325108976	0.177313371	0.176183098	0.321394556	0.00205744569	0.00187997787	0.00223491351	-1466544.59
5	84000000	84999999	4.706978	0.061529	0.854817	0.327921368	0.168522916	0.169253825	0.334301891	0.00259315387	0.00240761187	0.00277869587	-1469504.76
5	85000000	85999999	4.520254	0.079349	0.830438	0.330388706	0.172642687	0.172300162	0.324668445	0.00265699631	0.00246571896	0.00284827366	-1444968.72
5	86000000	86999999	4.650598	0.066715	0.847157	0.306947214	0.180214389	0.181867436	0.330970961	0.00182669772	0.00165230639	0.00200108906	-1484511.47
5	87000000	87999999	4.759473	0.059085	0.855836	0.323123623	0.18514839	0.180167198	0.311560789	0.00245166098	0.00226961751	0.00263370446	-1503587.36
5	88000000	88999999	4.939147	0.055694	0.867036	0.319780897	0.177370411	0.180302515	0.322546177	0.00228067232	0.00210510254	0.0024562421	-1510414.09
5	89000000	89999999	4.849443	0.066294	0.85718	0.326348893	0.180759869	0.180687116	0.312204122	0.00252090804	0.00233789218	0.0027039239	-1496314.2
5	90000000	90999999	4.554839	0.061067	0.849432	0.307091666	0.183928895	0.188802233	0.320177206	0.00287405024	0.0026773491	0.00307075138	-1499522.18
5	91000000	91999999	4.424969	0.110848	0.812894	0.325142016	0.169442286	0.174231086	0.331184611	0.0024172025	0.002230906	0.002603499	-1396889.1
5	92000000	92999999	4.591195	0.064435	0.849779	0.321832188	0.187099174	0.180020141	0.311048497	0.00217564568	0.00199812027	0.00235317109	-1489536.56
5	93000000	93999999	4.679214	0.05871	0.853027	0.330829876	0.183622807	0.17684902	0.308698297	0.00165835932	0.00148719052	0.00182952812	-1493934.63
5	94000000	94999999	4.613743	0.053706	0.857226	0.3225696	0.187783854	0.181503434	0.308143112	0.002036149	0.00186242968	0.00220986833	-1506697.56
5	95000000	95999999	4.638608	0.060375	0.850327	0.30083387	0.191090248	0.196039706	0.312036176	0.00236569296	0.00218480998	0.00254657594	-1514919.43
5	96000000	96999999	4.584245	0.067472	0.842466	0.297074271	0.184560665	0.191836525	0.326528539	0.00263267893	0.00244229167	0.00282306618	-1494112.19
5	97000000	97999999	4.447618	0.088033	0.819146	0.326649107	0.183438298	0.178125314	0.311787281	0.00264043963	0.00244783166	0.0028330476	-1445231.87
5	98000000	98999999	4.070665	0.144669	0.753141	0.321069904	0.182237725	0.183655456	0.313036914	0.00294867603	0.00273701456	0.0031603375	-1355699.52
5	99000000	99999999	4.100843	0.155703	0.752242	0.327875054	0.172092246	0.172382507	0.327650193	0.00238341621	0.0021887204	0.00257811202	-1321776.62
5	100000000	100999999	4.511826	0.082279	0.828868	0.332583779	0.171903031	0.172450629	0.323062562	0.00247763375	0.00228930032	0.00266596718	-1438268.29
5	101000000	101999999	4.539634	0.077499	0.831239	0.327301656	0.179835882	0.174575175	0.318287286	0.00228857238	0.0021045804	0.00247256435	-1456658.56
5	102000000	102999999	4.646354	0.057669	0.856461	0.308114654	0.178283778	0.184039981	0.329561587	0.00267085353	0.00248225622	0.00285945084	-1500591.06
5	103000000	103999999	4.584482	0.070514	0.842611	0.320499284	0.175037696	0.174499822	0.329963198	0.00237343125	0.00219135576	0.00255550674	-1462598.59
5	104000000	104999999	4.728776	0.059765	0.860339	0.339185938	0.168939286	0.169925427	0.32194935	0.00222423642	0.0020469242	0.00240154863	-1474992.76
5	105000000	105999999	4.741928	0.053331	0.864617	0.330889287	0.171929851	0.170017216	0.327163645	0.00208670707	0.00191302633	0.0022603878	-1486015.46
5	106000000	106999999	4.522431	0.061538	0.849764	0.328171343	0.186170424	0.176143369	0.309514864	0.00257333353	0.00238738311	0.00275928395	-1485386.06
