Chr	start	end	coverage	missing	twoOrMore	pi(A)	pi(C)	pi(G)	pi(T)	theta_MLE	theta_C95_l	theta_C95_u	LL
3	192000000	192999999	4.338025	0.066835	0.832421	0.316320274	0.193412321	0.189724225	0.30054318	0.000699043007	0.000597236984	0.000800849029	-1482103.67
3	193000000	193999999	4.293234	0.058921	0.838137	0.294593938	0.212320587	0.210555485	0.28252999	0.0007989824	0.000688182886	0.000909781915	-1522840.41
3	194000000	194999999	3.875351	0.08892	0.788372	0.27517534	0.233354798	0.228262647	0.263207215	0.000979778624	0.000846993669	0.00111256358	-1479151.1
3	195000000	195999999	3.424741	0.21332	0.657258	0.283401956	0.229621347	0.2230683	0.263908397	0.00138851477	0.00122164366	0.00155538589	-1277108.36
3	196000000	196999999	4.255138	0.085661	0.801918	0.295583533	0.211187181	0.209208986	0.284020301	0.00102307869	0.000888711529	0.00115744585	-1474596.92
3	197000000	197999999	3.281877	0.250377	0.639292	0.281264052	0.216439119	0.215023768	0.287273061	0.00142961984	0.00125438879	0.00160485089	-1210689.59
4	0	999999	4.233234	0.13703	0.723605	0.257786753	0.233636254	0.233142732	0.275434261	0.0012002041	0.00105328282	0.00134712538	-1426358.57
4	1000000	1999999	2.945518	0.186662	0.638271	0.233093986	0.264827842	0.265334217	0.236743956	0.00111416871	0.000946360131	0.00128197729	-1302086.58
4	2000000	2999999	3.668195	0.098395	0.74853	0.254696826	0.23926182	0.241892865	0.264148489	0.000763373372	0.000632218819	0.000894527926	-1455829.48
4	3000000	3999999	3.220781	0.150273	0.680644	0.234662834	0.247664367	0.259430904	0.258241896	0.00280294888	0.00258410975	0.00302178801	-1371242.46
4	4000000	4999999	3.420621	0.144812	0.710828	0.274216088	0.22713295	0.224090075	0.274560887	0.0017793932	0.00160239059	0.00195639582	-1373604.02
4	5000000	5999999	3.803612	0.101861	0.77373	0.276512014	0.223270792	0.222106162	0.278111032	0.00104461555	0.000912171178	0.00117705993	-1445413.6
4	6000000	6999999	3.509435	0.093432	0.756637	0.257112497	0.247140614	0.243078156	0.252668733	0.00113218509	0.000981171187	0.00128319899	-1461033.96
4	7000000	7999999	3.413739	0.094031	0.752622	0.240905534	0.251074589	0.257302415	0.250717461	0.00128353417	0.00112801955	0.00143904879	-1460656.91
4	8000000	8999999	2.957147	0.159227	0.670656	0.240806347	0.260237654	0.261283841	0.237672158	0.00120431505	0.00103621712	0.00137241298	-1341039.19
4	9000000	9999999	1.866483	0.421626	0.41762	0.283156478	0.221644675	0.217847969	0.277350878	0.00133035718	0.00108836949	0.00157234486	-899413.305
4	10000000	10999999	3.906998	0.089892	0.798392	0.280759441	0.208942057	0.213347805	0.296950698	0.000808986348	0.000696051586	0.000921921109	-1455104.07
4	11000000	11999999	4.154569	0.093208	0.80821	0.305058628	0.192569413	0.192582647	0.309789313	0.00131409472	0.00117960129	0.00144858815	-1442261.49
4	12000000	12999999	4.389598	0.078687	0.830662	0.317822308	0.187120175	0.183137107	0.31192041	0.00111696327	0.000993023805	0.00124090273	-1460068.67
4	13000000	13999999	4.462588	0.059842	0.843692	0.304766406	0.1979207	0.19613384	0.301179054	0.000394094304	0.000316443712	0.000471744897	-1505141.03
4	14000000	14999999	4.371694	0.08109	0.829361	0.311710827	0.192846961	0.192871733	0.302570479	0.00106300576	0.000942657457	0.00118335406	-1469779.75
4	15000000	15999999	4.360812	0.06861	0.833593	0.302734044	0.200427822	0.19663771	0.300200424	0.00064858332	0.000546371968	0.000750794671	-1490873.64
4	16000000	16999999	4.209381	0.072564	0.824584	0.306529649	0.201616337	0.199092447	0.292761567	0.00079677326	0.000688001797	0.000905544724	-1482757.68
4	17000000	17999999	4.26724	0.067108	0.827257	0.304025685	0.204261755	0.19825789	0.29345467	0.00125130881	0.00111618968	0.00138642793	-1495155.45
4	18000000	18999999	4.475577	0.063273	0.845315	0.311826928	0.182910454	0.189589764	0.315672855	0.000928896081	0.000816137836	0.00104165433	-1485184.88
4	19000000	19999999	4.531809	0.067485	0.843037	0.320214977	0.181906785	0.178438083	0.319440155	0.000550965968	0.000460952757	0.00064097918	-1469759.27
4	20000000	20999999	4.457954	0.061312	0.843877	0.316840187	0.182672744	0.184888845	0.315598223	0.000353440904	0.000277273421	0.000429608386	-1477583.42
4	21000000	21999999	4.361945	0.067853	0.839145	0.318888031	0.189730464	0.182101527	0.309279978	0.000736715177	0.000633512225	0.00083991813	-1472768.31
4	22000000	22999999	4.272252	0.072349	0.823901	0.311417056	0.190653457	0.189915099	0.308014388	0.000677156571	0.000574429211	0.000779883932	-1467966.86
4	23000000	23999999	4.522032	0.0591	0.851548	0.313158493	0.186975834	0.182570384	0.317295289	0.000936940346	0.000824518364	0.00104936233	-1490632.76
4	24000000	24999999	4.234534	0.062913	0.831573	0.303033871	0.209380927	0.202291489	0.285293713	0.00101951099	0.000896636792	0.00114238518	-1506296.39
4	25000000	25999999	4.106635	0.063729	0.821881	0.283675542	0.212069204	0.214825621	0.289429634	0.00104906732	0.000916539877	0.00118159476	-1509113.69
4	26000000	26999999	4.286019	0.071446	0.823241	0.289855359	0.196089909	0.201741185	0.312313547	0.000484327813	0.000390842447	0.000577813179	-1483413.52
4	27000000	27999999	4.513045	0.055861	0.853482	0.308100515	0.183160317	0.187516392	0.321222777	0.000881964002	0.000772431478	0.000991496525	-1494444.07
4	28000000	28999999	4.659694	0.04921	0.865484	0.32440367	0.174937362	0.176002931	0.324656037	0.000485411084	0.000400430275	0.000570391893	-1490990.1
4	29000000	29999999	4.710803	0.050639	0.865973	0.329082156	0.170167076	0.169297299	0.331453469	0.00116879162	0.00104956632	0.00128801693	-1480257.05
4	30000000	30999999	4.861942	0.042365	0.880536	0.318487426	0.175013848	0.175519455	0.330979271	0.000584680341	0.000494961928	0.000674398753	-1509090.23
4	31000000	31999999	4.887191	0.062129	0.862116	0.322272238	0.17325364	0.174746981	0.329727141	0.00115561751	0.00103768638	0.00127354863	-1483375.62
4	32000000	32999999	4.838524	0.054578	0.866724	0.326829975	0.17239052	0.171886193	0.328893312	0.000623281912	0.00053189154	0.000714672285	-1483488.09
4	33000000	33999999	4.741049	0.043646	0.870118	0.329572304	0.172463462	0.172575889	0.325388344	0.000492405609	0.000410181104	0.000574630114	-1496484.65
4	34000000	34999999	4.647789	0.052431	0.858164	0.333766527	0.169395573	0.169474319	0.327363582	0.00087167768	0.000763940633	0.000979414727	-1474341.4
4	35000000	35999999	4.646701	0.054888	0.85726	0.330414688	0.174065553	0.172039273	0.323480486	0.00156242053	0.00142511148	0.00169972958	-1481700.27
4	36000000	36999999	4.52294	0.054963	0.85222	0.32557203	0.181169498	0.178772393	0.31448608	0.00145606432	0.00132014542	0.00159198323	-1490324.27
4	37000000	37999999	4.201495	0.072713	0.822268	0.298360026	0.198923267	0.196679079	0.306037627	0.00141774976	0.00127648713	0.00155901239	-1480636.71
4	38000000	38999999	4.224742	0.070867	0.821806	0.290684621	0.207764685	0.207366424	0.29418427	0.000792987973	0.000677644968	0.000908330978	-1496204.74
4	39000000	39999999	4.311334	0.071121	0.821198	0.301741224	0.204210509	0.198362793	0.295685474	0.00124016183	0.00109772355	0.0013826001	-1494578.94
4	40000000	40999999	4.106147	0.075434	0.808501	0.289572113	0.210941342	0.21393909	0.285547455	0.00101687151	0.000882288594	0.00115145442	-1492186.11
4	41000000	41999999	4.329264	0.060694	0.839239	0.298152105	0.200470503	0.201908276	0.299469117	0.000862235135	0.000746355797	0.000978114473	-1508640.65
4	42000000	42999999	4.415098	0.060929	0.839152	0.305317976	0.191669262	0.19524778	0.307764983	0.000836329833	0.00072411569	0.000948543975	-1499260.35
4	43000000	43999999	4.516542	0.072189	0.837074	0.322754447	0.176051154	0.178010652	0.323183746	0.00105556028	0.000936692096	0.00117442846	-1458654.28
4	44000000	44999999	4.52056	0.067117	0.843913	0.323034919	0.178376827	0.177506214	0.321082039	0.000178905759	0.000123774459	0.000234037059	-1462272.16
4	45000000	45999999	4.620551	0.062871	0.847679	0.320352146	0.174031362	0.174460923	0.33115557	0.000820760701	0.000715000689	0.000926520712	-1468252.94
4	46000000	46999999	4.543855	0.068201	0.843901	0.328917066	0.178864797	0.173911562	0.318306575	9.04048861e-05	4.34728541e-05	0.000137336918	-1459592.89
4	47000000	47999999	4.54979	0.054894	0.856027	0.321000492	0.186495712	0.183132711	0.309371084	0.000689651485	0.000591361544	0.000787941426	-1495767.92
4	48000000	48999999	4.275233	0.084767	0.814629	0.314035328	0.195329904	0.191122886	0.299511883	0.000423495036	0.000331625403	0.000515364668	-1456203.59
4	49000000	49999999	5.85482	0.734762	0.211451	0.28008537	0.215721041	0.19288896	0.311304629	0.0561373202	0.0547380585	0.0575365818	-640452.604
4	52000000	52999999	1.430013	0.702943	0.26729	0.282657963	0.192349088	0.204974696	0.320018253	0.001016556	0.00080015804	0.00123295396	-479086.834
4	53000000	53999999	4.108697	0.102354	0.792482	0.307181949	0.202081366	0.199825915	0.290910769	0.00111707213	0.000985585176	0.00124855908	-1437687.52
4	54000000	54999999	4.231638	0.099855	0.802791	0.306538184	0.199002376	0.195933179	0.298526261	0.000897887889	0.000781300821	0.00101447496	-1443324.61
4	55000000	55999999	4.282521	0.070086	0.829054	0.298184539	0.203823376	0.203178197	0.294813888	0.000930858665	0.000811204046	0.00105051328	-1496112.05
4	56000000	56999999	4.394858	0.068685	0.831515	0.306792089	0.194568616	0.192030614	0.306608681	0.000863980264	0.000748483775	0.000979476753	-1487607.17
4	57000000	57999999	4.202036	0.074388	0.816923	0.29098565	0.204580652	0.209919767	0.29451393	0.00137096278	0.00122464414	0.00151728142	-1494344.46
4	58000000	58999999	4.282839	0.093094	0.810039	0.302446056	0.184278097	0.193162424	0.320113423	0.00109152887	0.000968180247	0.00121487749	-1439449.12
4	59000000	59999999	4.340014	0.114116	0.802473	0.325659938	0.171973665	0.173538781	0.328827616	0.00139458505	0.00125925367	0.00152991644	-1384621.97
4	60000000	60999999	4.574275	0.072896	0.841643	0.332055535	0.172888022	0.170154611	0.324901832	0.00120715435	0.0010837214	0.00133058731	-1448091.51
4	61000000	61999999	4.650073	0.067853	0.847145	0.327470469	0.174817131	0.172320126	0.325392274	0.00129433347	0.00116512452	0.00142354241	-1464283.52
4	62000000	62999999	4.654124	0.066548	0.850479	0.314197149	0.170678362	0.177213156	0.337911333	0.000703286008	0.000604214493	0.000802357522	-1462778.16
4	63000000	63999999	4.620002	0.065926	0.845254	0.323392035	0.173556046	0.175074406	0.327977513	0.00146514164	0.00133070835	0.00159957494	-1467470.2
4	64000000	64999999	4.674984	0.071086	0.847046	0.327309051	0.169097004	0.167840376	0.33575357	0.00118983533	0.00106796992	0.00131170074	-1447919.3
4	65000000	65999999	4.575266	0.072218	0.842141	0.328729556	0.170427606	0.171746656	0.329096182	0.000184231928	0.000127238725	0.000241225131	-1440691.3
4	66000000	66999999	4.596594	0.0726	0.840601	0.33428571	0.17015254	0.169392116	0.326169635	0.00120487433	0.00108295973	0.00132678894	-1446200.34
4	67000000	67999999	4.615295	0.064023	0.848467	0.331855213	0.174630609	0.172629065	0.320885112	0.000806367781	0.000701029789	0.000911705773	-1464956.26
4	68000000	68999999	4.709148	0.074908	0.830524	0.323771487	0.185247947	0.181854872	0.309125693	0.0013627519	0.0012317455	0.0014937583	-1466352.49
4	69000000	69999999	3.979391	0.112717	0.767945	0.317645844	0.179499832	0.179116575	0.323737748	0.00126704396	0.00112739787	0.00140669006	-1381903.12
4	70000000	70999999	4.062743	0.116195	0.771189	0.327885229	0.174106803	0.172286504	0.325721465	0.0016624075	0.00150849044	0.00181632455	-1372372.32
4	71000000	71999999	4.292263	0.091546	0.808358	0.31204713	0.192513343	0.186126628	0.309312899	0.000736960301	0.000627493919	0.000846426684	-1441676.05
4	72000000	72999999	4.421499	0.070019	0.834205	0.304257226	0.17963643	0.187382097	0.328724246	0.000587366853	0.000492143961	0.000682589745	-1465118.47
4	73000000	73999999	4.409416	0.083178	0.821287	0.329110241	0.186758141	0.18089849	0.303233128	0.00070020598	0.000594763735	0.000805648224	-1447083.8
4	74000000	74999999	4.56505	0.062584	0.843299	0.315773886	0.184977039	0.18423696	0.315012115	0.00050810938	0.000421155586	0.000595063175	-1485925.59
4	75000000	75999999	4.046484	0.15925	0.75806	0.315795837	0.185764009	0.186713285	0.311726869	0.000633722683	0.000532961263	0.000734484102	-1334029.12
4	76000000	76999999	4.092816	0.097547	0.789732	0.309706363	0.200148587	0.192235617	0.297909433	0.000799077813	0.000680204828	0.000917950798	-1436962.84
4	77000000	77999999	4.377728	0.058841	0.839357	0.299453402	0.198611845	0.203446722	0.29848803	0.00103258821	0.000908599901	0.00115657652	-1512526.82
4	78000000	78999999	4.106405	0.076467	0.812241	0.294691351	0.197091549	0.201052012	0.307165087	0.000646424227	0.000541311256	0.000751537198	-1467759.21
4	79000000	79999999	4.217301	0.082417	0.816637	0.29460741	0.186238293	0.196068808	0.323085488	0.000876887049	0.000762001139	0.000991772959	-1453004.44
4	80000000	80999999	4.616341	0.074452	0.843677	0.321471834	0.177428227	0.176591693	0.324508246	0.000950904159	0.000838827961	0.00106298036	-1460227.22
4	81000000	81999999	4.573325	0.062063	0.84705	0.31687745	0.179978202	0.181084532	0.322059816	0.000308444577	0.000236680918	0.000380208237	-1476526.29
4	82000000	82999999	4.329781	0.071275	0.832328	0.319011467	0.196573246	0.186963883	0.297451404	0.000709904039	0.000606985382	0.000812822695	-1475068.81
4	83000000	83999999	4.197645	0.07767	0.811251	0.311001557	0.203567332	0.20011522	0.285315891	0.00142002548	0.00127345093	0.00156660003	-1478348.67
4	84000000	84999999	4.261618	0.075884	0.821047	0.300875431	0.1927622	0.199233671	0.307128698	0.000848670751	0.000734611473	0.00096273003	-1473845.29
4	85000000	85999999	4.436928	0.066815	0.838868	0.324510999	0.1898977	0.185814897	0.299776404	0.000674804063	0.000571349384	0.000778258741	-1481779.49
4	86000000	86999999	4.497288	0.070343	0.836103	0.303195892	0.181696595	0.183892364	0.331215149	0.00121082043	0.00108511338	0.00133652747	-1471760.05
4	87000000	87999999	4.424976	0.079612	0.82545	0.313166943	0.188338751	0.188736052	0.309758254	0.000410261451	0.00032662463	0.000493898273	-1462016.9
4	88000000	88999999	4.416365	0.077268	0.825328	0.30500821	0.194406592	0.19331585	0.307269348	0.00118138641	0.00105008571	0.00131268711	-1479308.44
4	89000000	89999999	4.427578	0.064639	0.834809	0.309114906	0.194568851	0.195796548	0.300519695	0.000998785528	0.000877704777	0.00111986628	-1496040.98
4	90000000	90999999	4.616208	0.054511	0.858581	0.31571382	0.182662004	0.18423025	0.317393926	0.000729747086	0.000631055886	0.000828438286	-1498677.68
4	91000000	91999999	4.529876	0.074999	0.837509	0.315869861	0.168689893	0.177216217	0.33822403	7.59670181e-05	3.58965434e-05	0.000116037493	-1440285.14
4	92000000	92999999	4.444982	0.089746	0.817367	0.316947551	0.171828489	0.176065838	0.335158122	4.90528639e-05	1.57463237e-05	8.23594041e-05	-1418178.18
4	93000000	93999999	4.684016	0.060599	0.855745	0.321951829	0.168704764	0.172043487	0.33729992	1.92876759e-05	-3.41807041e-06	4.19934221e-05	-1460924.56
4	94000000	94999999	4.547261	0.072524	0.842852	0.324819312	0.176772127	0.175936382	0.322472178	0.000353176186	0.000279277472	0.0004270749	-1454254.09
4	95000000	95999999	4.40216	0.07522	0.827422	0.30117466	0.178841271	0.189610498	0.330373572	0.00105174478	0.000928873208	0.00117461635	-1460569.29
4	96000000	96999999	4.470486	0.068825	0.842648	0.316605445	0.18146697	0.181883609	0.320043976	0.000852916912	0.000745590773	0.000960243051	-1467686.53
4	97000000	97999999	4.639502	0.058915	0.858659	0.326332188	0.173872492	0.174215354	0.325579966	0.00114917021	0.00102845713	0.0012698833	-1476367.31
4	98000000	98999999	4.550581	0.081432	0.827325	0.335037328	0.179085729	0.173055685	0.312821259	0.00013906903	8.74761977e-05	0.000190661862	-1440228.28
4	99000000	99999999	4.451961	0.0719	0.83443	0.311256738	0.192099555	0.192747263	0.303896444	0.000655464555	0.000552719719	0.000758209392	-1482555.77
4	100000000	100999999	4.415575	0.081998	0.821159	0.304173626	0.190998184	0.188160402	0.316667788	0.00140156348	0.00126445863	0.00153866834	-1463721.68
4	101000000	101999999	5.033536	0.047296	0.878915	0.313263974	0.181279471	0.182761918	0.322694637	0.00125890135	0.00113737511	0.00138042758	-1530282.9
4	102000000	102999999	4.86055	0.056597	0.865121	0.32088723	0.179986315	0.17831606	0.320810394	0.00106196454	0.000946300409	0.00117762866	-1499700.54
4	103000000	103999999	4.355112	0.087379	0.813039	0.324694899	0.193988588	0.18507286	0.296243652	0.00118798289	0.00105630765	0.00131965813	-1452748.65
4	104000000	104999999	4.386051	0.092717	0.80972	0.320571601	0.176514139	0.180423084	0.322491176	0.000773580875	0.000666479738	0.000880682012	-1424970.75
4	105000000	105999999	4.674369	0.066205	0.850611	0.329154474	0.180010063	0.173015405	0.317820057	0.000505345814	0.000417828334	0.000592863295	-1471918.72
4	106000000	106999999	4.513209	0.068236	0.837711	0.311090085	0.182927683	0.182524479	0.323457754	0.000895918718	0.000783296249	0.00100854119	-1474655.85
4	107000000	107999999	4.513742	0.081355	0.827696	0.321737546	0.177323878	0.177956587	0.322981988	0.000394758017	0.000314914953	0.00047460108	-1443497.96
4	108000000	108999999	4.501193	0.065755	0.843569	0.322092498	0.191320483	0.185831124	0.300755895	0.00098751416	0.00087135833	0.00110366999	-1488210.05
4	109000000	109999999	4.360585	0.065239	0.834286	0.311413687	0.193079997	0.19574638	0.299759935	0.000995771588	0.00087730236	0.00111424082	-1490513.95
4	110000000	110999999	4.33572	0.071377	0.82993	0.306138914	0.191821509	0.19228604	0.309753537	0.00078752761	0.000678631197	0.000896424023	-1475554.35
4	111000000	111999999	4.352353	0.08178	0.824444	0.306087579	0.186102889	0.193724378	0.314085154	0.000841238859	0.000729871153	0.000952606564	-1458471.87
4	112000000	112999999	4.543464	0.084735	0.828773	0.328450938	0.176479791	0.175314167	0.319755103	0.000675476286	0.000577813023	0.000773139549	-1436375.06
4	113000000	113999999	4.332201	0.076725	0.822967	0.306983919	0.191404869	0.194905263	0.306705949	0.00106115818	0.000936644441	0.00118567192	-1472112.06
4	114000000	114999999	4.733688	0.058572	0.859016	0.321531497	0.180219542	0.181637006	0.316611955	0.0007862895	0.000684299453	0.000888279546	-1494211.23
4	115000000	115999999	4.721827	0.051755	0.863558	0.319254015	0.174880782	0.178491083	0.327374119	0.000599145645	0.000508997019	0.000689294271	-1491508.72
4	116000000	116999999	4.777883	0.056632	0.861048	0.329042443	0.168077652	0.16936625	0.333513654	0.00051559312	0.000431597342	0.000599588898	-1468136.41
4	117000000	117999999	4.736655	0.057652	0.860493	0.331335835	0.169510322	0.168933377	0.330220466	0.00130352967	0.00117725215	0.00142980719	-1471371.9
4	118000000	118999999	4.610892	0.066445	0.845541	0.332338719	0.173958826	0.173937586	0.319764869	0.000644410352	0.000549364584	0.000739456119	-1461287.57
4	119000000	119999999	3.682281	0.19529	0.697488	0.311935123	0.188096057	0.186040787	0.313928033	0.000950749812	0.000822088975	0.00107941065	-1267750.37
4	120000000	120999999	4.279346	0.126159	0.779346	0.317318803	0.181804535	0.183915948	0.316960713	0.00136783637	0.00123056128	0.00150511146	-1386670.71
4	121000000	121999999	4.664635	0.064404	0.848828	0.325050654	0.183876753	0.179097638	0.311974955	0.0013977389	0.0012674163	0.00152806149	-1484544.56
4	122000000	122999999	4.568368	0.057143	0.851722	0.314274871	0.190913375	0.184464526	0.310347228	0.000974027055	0.000859156833	0.00108889728	-1499312.14
4	123000000	123999999	4.384579	0.083868	0.821949	0.299711112	0.1804155	0.190417391	0.329455997	0.000333017344	0.000254919463	0.000411115225	-1447619.51
4	124000000	124999999	4.614233	0.061215	0.848094	0.30312527	0.183285104	0.190735757	0.322853869	0.00101901379	0.000902505698	0.00113552189	-1495726.44
4	125000000	125999999	4.651024	0.059737	0.854991	0.321958625	0.177006629	0.176904986	0.32412976	0.000737827826	0.000636917866	0.000838737785	-1478262.57
4	126000000	126999999	4.654005	0.056727	0.856402	0.326781536	0.171575688	0.176673697	0.324969079	0.000857037142	0.000751050595	0.000963023689	-1476900.95
4	127000000	127999999	4.646406	0.071857	0.842364	0.334847991	0.175208778	0.172172741	0.317770489	0.00121163123	0.00108788878	0.00133537368	-1457296.46
4	128000000	128999999	4.390326	0.083066	0.820852	0.322266662	0.18790977	0.185046628	0.304776941	0.000645771674	0.000541681538	0.00074986181	-1452799.21
4	129000000	129999999	4.313718	0.079303	0.816353	0.294644305	0.191415988	0.199296626	0.314643082	0.000899314323	0.000779839146	0.0010187895	-1471822.88
4	130000000	130999999	4.497372	0.072033	0.837692	0.312223828	0.177129821	0.181908017	0.328738335	0.000964989041	0.000851833605	0.00107814448	-1461285.09
4	131000000	131999999	4.731204	0.048272	0.868839	0.326323062	0.172124577	0.170169365	0.331382996	0.000933469071	0.000822566194	0.00104437195	-1487420.5
4	132000000	132999999	3.747628	0.179293	0.707108	0.328771723	0.169713845	0.169028431	0.332486	0.000610436993	0.000502597862	0.000718276124	-1262049.43
4	133000000	133999999	4.735946	0.063256	0.851746	0.336028693	0.1716038	0.169122991	0.323244517	0.000819797189	0.000716920255	0.000922674123	-1464280.69
4	134000000	134999999	4.740616	0.056155	0.858123	0.324733517	0.170487845	0.171243929	0.333534709	0.00110831919	0.000990039724	0.00122659866	-1475640.55
4	135000000	135999999	4.717305	0.062184	0.854101	0.336069532	0.170428415	0.169252587	0.324249466	0.00111108696	0.000993155927	0.001229018	-1464618.02
4	136000000	136999999	4.744712	0.060929	0.859609	0.330576482	0.167747111	0.167939499	0.333736908	0.00051882147	0.000435478571	0.00060216437	-1460594.09
4	137000000	137999999	4.732218	0.048041	0.868713	0.329949469	0.174249604	0.171444554	0.324356372	0.000835344877	0.000732644592	0.000938045162	-1489276.52
4	138000000	138999999	4.741861	0.05837	0.859236	0.328100411	0.175147046	0.173632555	0.323119987	0.0011796388	0.00105869742	0.00130058018	-1482084.22
4	139000000	139999999	4.358574	0.066277	0.836501	0.315834277	0.197008431	0.188967146	0.298190146	0.00065601115	0.000556249381	0.00075577292	-1484411.25
4	140000000	140999999	4.32052	0.066789	0.828569	0.293804887	0.204297226	0.204019509	0.297878378	0.00119550333	0.00106246454	0.00132854213	-1502266.6
4	141000000	141999999	4.306018	0.082344	0.821901	0.303565515	0.198400902	0.193824522	0.304209062	0.000734157149	0.000627949986	0.000840364312	-1465995.24
4	142000000	142999999	4.523457	0.068466	0.840668	0.309891366	0.183047058	0.185415378	0.321646199	0.00105379686	0.000935988587	0.00117160513	-1476785.42
4	143000000	143999999	4.690564	0.061358	0.854127	0.331971187	0.18443445	0.178673493	0.30492087	0.000554709916	0.000465556577	0.000643863255	-1486553.03
4	144000000	144999999	3.759228	0.160729	0.718635	0.305157328	0.186509777	0.189965868	0.318367027	0.000404293527	0.000311417592	0.000497169462	-1318377
4	145000000	145999999	4.387804	0.08785	0.812942	0.325928374	0.184526065	0.182558287	0.306987275	0.000672136061	0.000572219294	0.000772052828	-1441681.08
4	146000000	146999999	4.33566	0.078015	0.822116	0.301407258	0.196004104	0.194725147	0.307863491	0.000717246934	0.000614517991	0.000819975877	-1472853.18
4	147000000	147999999	4.459579	0.068482	0.840916	0.315055847	0.187718857	0.189238484	0.307986811	0.000739169628	0.00063753798	0.000840801276	-1480528.57
4	148000000	148999999	4.351152	0.072163	0.827279	0.301692778	0.194691474	0.195985472	0.307630276	0.000554357368	0.000457503795	0.000651210941	-1480537.19
4	149000000	149999999	4.55987	0.061288	0.848618	0.310871419	0.188586036	0.187704278	0.312838267	0.00095518976	0.000841863169	0.00106851635	-1496397.1
4	150000000	150999999	4.565437	0.072262	0.84003	0.330274067	0.182588847	0.177442097	0.309694989	0.000128992709	8.02262208e-05	0.000177759198	-1460974.54
4	151000000	151999999	4.560963	0.063513	0.843462	0.332189456	0.187979998	0.181650994	0.298179552	0.000660160082	0.000559738753	0.00076058141	-1483825.02
4	152000000	152999999	4.312688	0.066567	0.832061	0.293288101	0.202688479	0.204622391	0.29940103	0.000304956962	0.000227403652	0.000382510271	-1499882.16
4	153000000	153999999	4.394141	0.059543	0.842572	0.303286431	0.200424849	0.198266004	0.298022717	0.000399502396	0.000315015147	0.000483989645	-1505189.72
4	154000000	154999999	4.336024	0.06064	0.833344	0.281705184	0.198875181	0.210019998	0.309399637	0.00131828253	0.0011821407	0.00145442435	-1513001.41
4	155000000	155999999	4.432159	0.060807	0.843593	0.31128776	0.188262357	0.189134018	0.311315865	0.000774122261	0.000670200474	0.000878044047	-1488590.17
4	156000000	156999999	4.515111	0.056572	0.85138	0.316024795	0.180855804	0.184429667	0.318689735	0.00112046227	0.00100006247	0.00124086207	-1490079.91
4	157000000	157999999	4.778149	0.056332	0.860646	0.32877647	0.177824844	0.177174399	0.316224287	0.000611073947	0.000519752389	0.000702395505	-1488101.1
4	158000000	158999999	4.765735	0.061382	0.856994	0.322066182	0.174070172	0.175171114	0.328692531	0.00079773921	0.000696979293	0.000898499126	-1477186.03
4	159000000	159999999	4.295878	0.085591	0.812775	0.307718735	0.19122056	0.190427242	0.310633463	0.00107249094	0.000945827192	0.00119915469	-1454640.44
4	160000000	160999999	4.396257	0.075531	0.82899	0.295955229	0.18065372	0.192268205	0.331122847	0.00114065999	0.00101321995	0.00126810002	-1464588.48
4	161000000	161999999	4.580891	0.075837	0.837654	0.323418736	0.172255566	0.170988943	0.333336756	0.000811102423	0.000707468212	0.000914736633	-1442080.41
4	162000000	162999999	4.70066	0.056492	0.860213	0.334428995	0.169757268	0.168722878	0.327090859	0.000594089178	0.000503105547	0.000685072808	-1466942.37
4	163000000	163999999	4.672927	0.055636	0.857906	0.327899128	0.176160661	0.175056411	0.3208838	0.00102136704	0.000905697345	0.00113703673	-1483024.11
4	164000000	164999999	4.534978	0.069046	0.841301	0.325023375	0.181049941	0.180214294	0.313712391	0.00107655594	0.000956029054	0.00119708283	-1471690.55
4	165000000	165999999	4.210128	0.104642	0.794868	0.325562507	0.187014083	0.186034723	0.301388687	0.00122937683	0.00109491939	0.00136383428	-1416379.01
4	166000000	166999999	4.414302	0.075419	0.825339	0.30226768	0.183736003	0.189922138	0.324074179	0.00060774349	0.000512154615	0.000703332364	-1464632.66
4	167000000	167999999	4.484914	0.083492	0.828229	0.328939398	0.172002203	0.172781654	0.326276745	0.00076852151	0.000665848932	0.000871194088	-1428247.95
4	168000000	168999999	4.562778	0.074001	0.837113	0.32405388	0.178807262	0.172957104	0.324181755	0.000692128541	0.000592686011	0.00079157107	-1451519.64
4	169000000	169999999	4.487575	0.057766	0.844661	0.315519234	0.194252729	0.190348871	0.299879167	0.000664983686	0.000564859692	0.00076510768	-1502416.36
4	170000000	170999999	4.363618	0.07417	0.826852	0.310945663	0.195601092	0.193748225	0.299705021	0.00112684852	0.000999519697	0.00125417734	-1479802.86
4	171000000	171999999	4.454024	0.082435	0.826569	0.313646559	0.178049583	0.181805601	0.326498257	0.000461824948	0.000377886585	0.00054576331	-1442256.64
4	172000000	172999999	4.758025	0.050049	0.865833	0.326462211	0.174262864	0.173067795	0.32620713	0.000219249634	0.000159979987	0.00027851928	-1487044.77
4	173000000	173999999	4.622815	0.058896	0.851119	0.314411463	0.181973931	0.182515784	0.321098822	0.000554976896	0.000463717397	0.000646236395	-1488368.06
4	174000000	174999999	4.485629	0.064728	0.841126	0.304100764	0.186434539	0.194243574	0.315221124	0.000763151091	0.000656723177	0.000869579005	-1488913.52
4	175000000	175999999	4.699179	0.056682	0.857842	0.319953214	0.178427498	0.179298162	0.322321126	0.00070011569	0.000602365052	0.000797866328	-1489101.6
